title,category,start_datetime_local,end_datetime_local,location_name,address_text,city,source,source_url,scraped_at,start_dt,end_dt,start_date,start_hour
Bob Sinclar live in Parco Sempione al JustMe Milano,,2025-07-27T00:00:00+02:00,,JustMe,"Viale Luigi Camoens, Milano, Sempione",Milan,milanotoday,https://www.milanotoday.it/eventi/bob-sinclar-live-in-parco-sempione-justme-milano-bob-sinclar.html,2025-12-22T15:44:32.380449+01:00,2025-07-27 00:00:00+02:00,,2025-07-27,0.0
Bob Sinclar (e le sue hit) in una serata senza tempo nel cuore di Milano,Bob Sinclar,2025-12-20T00:00:00+01:00,,Magazzini Generali,"Via Pietrasanta, 16, Milano, Porta Ticinese",Milan,milanotoday,https://www.milanotoday.it/eventi/bob-sinclar-magazzini-generali.html,2025-12-22T15:44:35.290692+01:00,2025-12-20 00:00:00+01:00,,2025-12-20,0.0
"BookCity 2025, oltre 1000 eventi gratis per scoprire il futuro della letteratura",BookCity,2025-10-11T00:00:00+02:00,,Milano,", Milano, ",Milan,milanotoday,https://www.milanotoday.it/eventi/bookcity-milano-2025.html,2025-12-22T15:44:38.682703+01:00,2025-10-11 00:00:00+02:00,,2025-10-11,0.0
Bosco. Il respiro della terra,,2025-04-07T00:00:00+02:00,,Centrale dell'Acqua di Milano,"Piazza Diocleziano, 5, Milano, Cenisio Monumentale",Milan,milanotoday,https://www.milanotoday.it/eventi/bosco-il-respiro-della-terra.html,2025-12-22T15:44:41.564512+01:00,2025-04-07 00:00:00+02:00,,2025-04-07,0.0
Bpolar,,2025-09-27T00:00:00+02:00,,Almach Art Gallery,"Via Gaudenzio Ferrari, 3, Milano, Porta Ticinese",Milan,milanotoday,https://www.milanotoday.it/eventi/bpolar-magda-chiarelli-e-mario-cucchi.html,2025-12-22T15:44:44.309576+01:00,2025-09-27 00:00:00+02:00,,2025-09-27,0.0
Brainphone. Gran galà telepatico,,2025-11-22T00:00:00+01:00,,Assab One,"Via Privata Assab, 1, Milano, Cimiano",Milan,milanotoday,https://www.milanotoday.it/eventi/brainphone-gran-gala-telepatico-un-progetto-di-flavio-de-marco-con-cinquanta-artisti.html,2025-12-22T15:45:08.040216+01:00,2025-11-22 00:00:00+01:00,,2025-11-22,0.0
Brocantage,,2025-11-14T00:00:00+01:00,,Parco Esposizioni Novegro,"Via Novegro, Segrate, ",Milan,milanotoday,https://www.milanotoday.it/eventi/brocantage-novegro.html,2025-12-22T15:45:10.655234+01:00,2025-11-14 00:00:00+01:00,,2025-11-14,0.0
Bruce Springsteen in concerto a San Siro per due date imperdibili,,2025-06-30T00:00:00+02:00,,Stadio San Siro,"Piazzale Angelo Moratti, Milano, San Siro",Milan,milanotoday,https://www.milanotoday.it/eventi/bruce-springsteen-concerto-san-siro-orari-biglietti.html,2025-12-22T15:45:14.280394+01:00,2025-06-30 00:00:00+02:00,,2025-06-30,0.0
"“C’è da ridere”, il primo spettacolo teatrale sulla salute mentale ideato da Paolo Kessisoglu",,2025-10-17T00:00:00+02:00,,Teatro Lirico Giorgio Gaber,"Via Larga, 14, Milano, Duomo",Milan,milanotoday,https://www.milanotoday.it/eventi/c-e-da-ridere-il-primo-spettacolo-teatrale-sulla-salute-mentale-ideato-da-paolo-kessisoglu-paolo-kessisoglu-katia-follesa-eleazaro-rossi-alice-mangione-boosta-chiara-galiazzo-iamollie.html,2025-12-22T15:45:17.907141+01:00,2025-10-17 00:00:00+02:00,,2025-10-17,0.0
“C’era una volta…ai chiostri di San Barnaba”: la fiera del matrimonio dove inizia ogni fiaba,,2025-05-10T00:00:00+02:00,,I Chiostri di San Barnaba,"Via San Barnaba, 48, Milano, Porta Romana",Milan,milanotoday,https://www.milanotoday.it/eventi/c-era-una-volta-ai-chiostri-di-san-barnaba-la-fiera-del-matrimonio-dove-inizia-ogni-fiaba.html,2025-12-22T15:45:21.554803+01:00,2025-05-10 00:00:00+02:00,,2025-05-10,0.0
CamPaint: una serata da pittore sorseggiando un drink in compagnia,eventi,2025-05-29T00:00:00+02:00,,Santeria Paladini 8,", Milano, ",Milan,milanotoday,https://www.milanotoday.it/eventi/campaint-santeria-paladini-29-maggio.html,2025-12-22T15:45:25.266162+01:00,2025-05-29 00:00:00+02:00,,2025-05-29,0.0
Lazza per la prima volta a San Siro per un mega concerto. Orari e biglietti,concerto Lazza Milani,2025-09-07T00:00:00+02:00,,Stadio San Siro,", Milano, ",Milan,milanotoday,https://www.milanotoday.it/eventi/concerto-lazza-stadio-san-siro-biglietti.html,2025-12-22T15:47:07.490041+01:00,2025-09-07 00:00:00+02:00,,2025-09-07,0.0
I Linkin Park in concerto a Milano. Orari e biglietti,Linkin Park,2025-06-24T00:00:00+02:00,,Ippodromo Snai La Maura,"Via Lampugnano, 95, Milano, Trenno",Milan,milanotoday,https://www.milanotoday.it/eventi/concerto-linkin-park-idays-biglietti.html,2025-12-22T15:47:09.895205+01:00,2025-06-24 00:00:00+02:00,,2025-06-24,0.0
Concerto lirico,,2025-02-06T00:00:00+01:00,,Chiesa di Santa Maria Annunziata in Chiesa Rossa,"Via Neera, 24, Milano, Stadera",Milan,milanotoday,https://www.milanotoday.it/eventi/concerto-lirico-dominika-zamara.html,2025-12-22T15:47:12.214201+01:00,2025-02-06 00:00:00+01:00,,2025-02-06,0.0
"Concerto lirico una voce, una forza, una luce",,2025-11-28T00:00:00+01:00,,Teatro Testori,"Via Vittorio Veneto, 18, Novate Milanese, ",Milan,milanotoday,https://www.milanotoday.it/eventi/concerto-lirico-una-voce-una-forza-una-luce-dominika-zamara.html,2025-12-22T15:47:14.865339+01:00,2025-11-28 00:00:00+01:00,,2025-11-28,0.0
La nuova data del concerto Lucio Corsi a Milano. Quando e dove acquistare i biglietti,Lucio Corsi,2025-07-09T00:00:00+02:00,,Ippodromo di San Siro,"Piazzale dello Sport, 16, Milano, San Siro",Milan,milanotoday,https://www.milanotoday.it/eventi/concerto-lucio-corsi-ippodromo.html,2025-12-22T15:47:17.705929+01:00,2025-07-09 00:00:00+02:00,,2025-07-09,0.0
Mahmood in concerto a Milano. Data e biglietti,Forum Assago,2025-05-25T00:00:00+02:00,,Unipol Forum di Assago,"Via Giuseppe di Vittorio, Milano, Quinto Romano",Milan,milanotoday,https://www.milanotoday.it/eventi/concerto-mahmood-forum-assago-biglietti.html,2025-12-22T15:47:19.535674+01:00,2025-05-25 00:00:00+02:00,,2025-05-25,0.0
Marco Mengoni torna dal vivo a Milano per un concerto imperdibile,,2025-07-13T00:00:00+02:00,,Stadio San Siro,"Piazzale Angelo Moratti, Milano, San Siro",Milan,milanotoday,https://www.milanotoday.it/eventi/concerto-marco-mengoni-stadio-san-siro-2025.html,2025-12-22T15:47:22.026055+01:00,2025-07-13 00:00:00+02:00,,2025-07-13,0.0
Marracash in concerto a Milano. Orari e biglietti,Marracash,2025-06-25T00:00:00+02:00,,Stadio San Siro,"Piazzale Angelo Moratti, Milano, San Siro",Milan,milanotoday,https://www.milanotoday.it/eventi/concerto-marracash-stadio-san-siro-giugno-2025.html,2025-12-22T15:47:25.075279+01:00,2025-06-25 00:00:00+02:00,,2025-06-25,0.0
Monolik al Fabrique per una serata all'insegna dell'elettronica,Monolik,2025-10-18T00:00:00+02:00,,Fabrique,"Via Gaudenzio Fantoli, 9, Milano, Mecenate",Milan,milanotoday,https://www.milanotoday.it/eventi/concerto-monolik-fabrique-biglietti.html,2025-12-22T15:47:27.048685+01:00,2025-10-18 00:00:00+02:00,,2025-10-18,0.0
Il concerto (gratis) di Natale in Duomo e quando prenotare,Concerto di Natale,2025-12-18T00:00:00+01:00,,Duomo,"Piazza del Duomo, Milano, Duomo",Milan,milanotoday,https://www.milanotoday.it/eventi/concerto-natale-duomo-2025.html,2025-12-22T15:47:29.329425+01:00,2025-12-18 00:00:00+01:00,,2025-12-18,0.0
Concerto natalizio - Balance Trio,,2025-12-16T00:00:00+01:00,,Campo Teatrale,"Via Pompeo Cambiasi, 10, Milano, Casoretto",Milan,milanotoday,https://www.milanotoday.it/eventi/concerto-natalizio-balance-trio-balance-trio.html,2025-12-22T15:47:33.014209+01:00,2025-12-16 00:00:00+01:00,,2025-12-16,0.0
I Negramaro in concerto a Milano (e dove acquistare i biglietti),Negramaro,2025-03-10T00:00:00+01:00,,Unipol Forum di Assago,"Via Giuseppe di Vittorio, 6, Assago, ",Milan,milanotoday,https://www.milanotoday.it/eventi/concerto-negramaro-forum-assago.html,2025-12-22T15:47:34.810387+01:00,2025-03-10 00:00:00+01:00,,2025-03-10,0.0
Olly in concerto all'Ippodromo di San Siro. Orari e biglietti,Olly,2025-02-09T00:00:00+01:00,,Ippodromo di San Siro,"Via Diomede, Milano, Q.T.8",Milan,milanotoday,https://www.milanotoday.it/eventi/concerto-olly-ippodromo-san-siro.html,2025-12-22T15:47:37.739049+01:00,2025-02-09 00:00:00+01:00,,2025-02-09,0.0
Musica all'alba in un parco di Milano con un concerto al sorgere del sole,Parco Nord,2025-08-06T00:00:00+02:00,,Laghetto del Parco Nord,"Via Luigi Ornato, Milano, Niguarda",Milan,milanotoday,https://www.milanotoday.it/eventi/concerto-parco-nord-alba.html,2025-12-22T15:47:41.288154+01:00,2025-08-06 00:00:00+02:00,,2025-08-06,0.0
Il concerto di Post Malone che accende le notti milanesi,Post Malone,2025-08-27T00:00:00+02:00,,Ippodromo Snai San Siro,"Piazzale dello Sport, 16, Milano, San Siro",Milan,milanotoday,https://www.milanotoday.it/eventi/concerto-post-malone.html,2025-12-22T15:47:43.909839+01:00,2025-08-27 00:00:00+02:00,,2025-08-27,0.0
Concerto quartetto d'archi in stile Bridgerton a lume di candela nella chiesa di San Bernardino alle monache,,2025-11-14T00:00:00+01:00,,chiesa di San Bernardino alle Monache,"Via Lanzone, 13, Milano, Sant'Ambrogio",Milan,milanotoday,https://www.milanotoday.it/eventi/concerto-quartetto-d-archi-in-stile-bridgerton-a-lume-di-candela-nella-chiesa-di-san-bernardino-alle-monache-milano.html,2025-12-22T15:47:46.210141+01:00,2025-11-14 00:00:00+01:00,,2025-11-14,0.0
concerto quintetto a fiati linos - parigi,,2025-10-31T00:00:00+01:00,,chiesa del Preziosissimo Sangue,"Corso Ventidue Marzo, 50, Milano, Corsica",Milan,milanotoday,https://www.milanotoday.it/eventi/concerto-quintetto-a-fiati-linos-parigi-quintetto-linos.html,2025-12-22T15:47:48.831897+01:00,2025-10-31 00:00:00+01:00,,2025-10-31,0.0
Rose Villain in concerto a Milano (e dove acquistare i biglietti),Rose Villain,2025-09-23T00:00:00+02:00,,Unipol Forum di Assago,"Via Giuseppe di Vittorio, 6, Assago, Quinto Romano",Milan,milanotoday,https://www.milanotoday.it/eventi/concerto-rose-villain-forum-assago-biglietti.html,2025-12-22T15:47:51.033518+01:00,2025-09-23 00:00:00+02:00,,2025-09-23,0.0
I Sigur Rós in concerto a Milano (e dove acquistare i biglietti),Arcimboldi,2025-09-09T00:00:00+02:00,,Arcimboldi,"Viale dell'Innovazione, 20, Milano, Bicocca",Milan,milanotoday,https://www.milanotoday.it/eventi/concerto-sigur-ros-arcimboldi-biglietti.html,2025-12-22T15:47:53.851663+01:00,2025-09-09 00:00:00+02:00,,2025-09-09,0.0
Tananai 'torna a casa' con un grande concerto a Milano,Tananai,2025-05-09T00:00:00+02:00,,Ippodromo Snai San Siro,"Piazzale dello Sport, 16, Milano, San Siro",Milan,milanotoday,https://www.milanotoday.it/eventi/concerto-tananai-milano-2025.html,2025-12-22T15:47:56.234961+01:00,2025-05-09 00:00:00+02:00,,2025-05-09,0.0
conciorto,,2025-09-27T00:00:00+02:00,,"Spazio Guzzetti, Mercato Alimentare di Milano","Via Cesare Lombroso, 54, Milano, Ortomercato",Milan,milanotoday,https://www.milanotoday.it/eventi/conciorto-biagio-bagini-e-gian-luigi-carlone.html,2025-12-22T15:47:59.130510+01:00,2025-09-27 00:00:00+02:00,,2025-09-27,0.0
Conexio: ceramiche raku di Mariagrazia Giustizieri,,2025-11-27T00:00:00+01:00,,Art Marginem Concept Room,"Via Walter Tobagi, 13, Milano, Barona",Milan,milanotoday,https://www.milanotoday.it/eventi/conexio-ceramiche-raku-di-mariagrazia-giustizieri-mariagrazia-giustizieri.html,2025-12-22T15:48:01.913616+01:00,2025-11-27 00:00:00+01:00,,2025-11-27,0.0
Contro i maranza arriva il wilding: genitori a scuola di autodifesa grazie a centrale district,,2025-09-20T00:00:00+02:00,,Pool Area - Crowne Plaza Milan City,"Via Melchiorre Gioia, 73, Milano, Isola",Milan,milanotoday,https://www.milanotoday.it/eventi/contro-i-maranza-arriva-il-wilding-genitori-a-scuola-di-autodifesa-grazie-a-centrale-district.html,2025-12-22T15:48:03.981709+01:00,2025-09-20 00:00:00+02:00,,2025-09-20,0.0
Il Coro dei Piccoli Cantori di Milano accende il focolare in piazza della Scala,LUMEN YOUR CHRISTMAS,,,,,Milan,milanotoday,https://www.milanotoday.it/eventi/coro-piccoli-cantori-piazza-scala.html,2025-12-22T15:48:06.772070+01:00,,,,
Corpo quintet al rosetum jazz festival #8,,2025-10-25T00:00:00+02:00,,Centro Culturale Rosetum,"Via Pisanello, 1, Milano, San Siro",Milan,milanotoday,https://www.milanotoday.it/eventi/corpo-quintet-rosetum-jazz-festival-8-corpo.html,2025-12-22T15:48:09.382188+01:00,2025-10-25 00:00:00+02:00,,2025-10-25,0.0
Corrado levi - Lettere agli amici,,2025-10-12T00:00:00+02:00,,RIBOT,"Via Enrico Nöe, 23, Milano, Città Studi",Milan,milanotoday,https://www.milanotoday.it/eventi/corrado-levi-lettere-agli-amici-corrado-levi.html,2025-12-22T15:48:11.250930+01:00,2025-10-12 00:00:00+02:00,,2025-10-12,0.0
corso di difesa personale ogni martedi al nama anfiteatro martesana,,2025-04-03T00:00:00+02:00,,NAMA Nuovo Anfiteatro Martesana,"Via Valtorta, 1, Milano, Turro",Milan,milanotoday,https://www.milanotoday.it/eventi/corso-di-difesa-personale-ogni-martedi-al-nama-anfiteatro-martesana-angelo-sartori.html,2025-12-22T15:48:13.441321+01:00,2025-04-03 00:00:00+02:00,,2025-04-03,0.0
Corso party planner,,2024-06-16T00:00:00+02:00,,milano,"Via Antonio Gramsci, 34, Bollate, ",Milan,milanotoday,https://www.milanotoday.it/eventi/corso-party-planner-alessandra.html,2025-12-22T15:48:15.853146+01:00,2024-06-16 00:00:00+02:00,,2024-06-16,0.0
Corso reiki primo livello,,2025-06-28T00:00:00+02:00,,Amoreiki,"Via Asiago, 51, Milano, Gorla",Milan,milanotoday,https://www.milanotoday.it/eventi/corso-reiki-primo-livello-gianluigi-costa.html,2025-12-22T15:48:19.113961+01:00,2025-06-28 00:00:00+02:00,,2025-06-28,0.0
"Cose loske: una serata tra brace, piatti inediti e sound di qualità",,2025-10-17T00:00:00+02:00,,Losko,"Via Lecco, 15, Milano, Porta Venezia",Milan,milanotoday,https://www.milanotoday.it/eventi/cose-loske-una-serata-tra-brace-piatti-inediti-e-sound-di-qualita-mattia-nicoletti-dj.html,2025-12-22T15:48:23.958111+01:00,2025-10-17 00:00:00+02:00,,2025-10-17,0.0
"Courtney Bailey, dj e producer giapponese, arriva per la prima volta a Milano con Sabotage",,2025-12-13T00:00:00+01:00,,Vacuum Club,"Corso di Porta Ticinese, 32, Milano, Porta Ticinese",Milan,milanotoday,https://www.milanotoday.it/eventi/courtney-bailey-dj-e-producer-giapponese-arriva-per-la-prima-volta-a-milano-con-sabotage-courtney-bailey.html,2025-12-22T15:48:26.300868+01:00,2025-12-13 00:00:00+01:00,,2025-12-13,0.0
A due passi da Milano c'è un parco divertimenti a tema western,Cowboy land,2025-03-29T00:00:00+01:00,,Cowboyland,"Via Tullio Morato, 18, , ",Milan,milanotoday,https://www.milanotoday.it/eventi/cowboyland-parco-divertimenti-western.html,2025-12-22T15:48:28.562377+01:00,2025-03-29 00:00:00+01:00,,2025-03-29,0.0
"Torna la Crazy Week con musica, sport e divertimento nel cuore di Milano",crazy week,,,,,Milan,milanotoday,https://www.milanotoday.it/eventi/crazy-week-2025.html,2025-12-22T15:48:30.806411+01:00,,,,
Cristian Chironi chironautica,,2025-12-03T00:00:00+01:00,,Lauri Viglione Art Space,"Via Lodovico Ariosto, 28, Milano, Porta Magenta",Milan,milanotoday,https://www.milanotoday.it/eventi/cristian-chironi-chironautica-cristian-chironi.html,2025-12-22T15:48:33.981524+01:00,2025-12-03 00:00:00+01:00,,2025-12-03,0.0
A Milano c’è un festival di cortometraggi,cortometraggi,2025-10-07T00:00:00+02:00,,Anteo Palazzo del Cinema,"Via XXV Aprile, Milano, ",Milan,milanotoday,https://www.milanotoday.it/eventi/cultura/festival-cortometraggi-anteo-2025.html,2025-12-22T15:48:36.881813+01:00,2025-10-07 00:00:00+02:00,,2025-10-07,0.0
"Torna Musica nei Quartieri: due settimane di musica, letteratura e tecnologia",musica nei quartieri,2025-06-24T00:00:00+02:00,,,"Varie location, , ",Milan,milanotoday,https://www.milanotoday.it/eventi/cultura/musica-nei-quartieri-musica-letteratura-tecnologia.html,2025-12-22T15:48:39.478591+01:00,2025-06-24 00:00:00+02:00,,2025-06-24,0.0
Cunabula,,2025-09-26T00:00:00+02:00,,Gilda Contemporary Art,"Via San Maurilio, 14, Milano, Sant'Ambrogio",Milan,milanotoday,https://www.milanotoday.it/eventi/cunabula-monica-gorini.html,2025-12-22T15:48:41.804666+01:00,2025-09-26 00:00:00+02:00,,2025-09-26,0.0
Da Svevo a me,,2025-06-19T00:00:00+02:00,,Opificio della Fotografia,"Via Niccolò Jommelli, 24, Milano, Casoretto",Milan,milanotoday,https://www.milanotoday.it/eventi/da-svevo-a-me-elena-d-alessandro.html,2025-12-22T15:48:44.489881+01:00,2025-06-19 00:00:00+02:00,,2025-06-19,0.0
"Da Wao Isola torna Underrated Comedians, il live podcast dedicato alla nuova comicità italiana",,2025-11-26T00:00:00+01:00,,WAO Isola,"Via Luigi Porro Lambertenghi, 7, Milano, Isola",Milan,milanotoday,https://www.milanotoday.it/eventi/da-wao-isola-torna-underrated-comedians-il-live-podcast-dedicato-alla-nuova-comicita-italiana-luca-anselmi.html,2025-12-22T15:48:47.385050+01:00,2025-11-26 00:00:00+01:00,,2025-11-26,0.0
Dalla luce di Raffaello all’ombra di Caravaggio: visita guidata a Brera,,2025-02-11T00:00:00+01:00,,Davanti ingresso Esterno Pinacoteca,"Via Brera, 28, Milano, Brera",Milan,milanotoday,https://www.milanotoday.it/eventi/dalla-luce-di-raffaello-all-ombra-di-caravaggio-vi-sita-guidata-a-brera-italia-in-tour.html,2025-12-22T15:48:49.414260+01:00,2025-02-11 00:00:00+01:00,,2025-02-11,0.0
Dalla luce di Raffaello all’ombra di Caravaggio: visita guidata a Brera,,2025-05-10T00:00:00+02:00,,Davanti ingresso Esterno Pinacoteca,"Via Brera, 28, Milano, Brera",Milan,milanotoday,https://www.milanotoday.it/eventi/dalla-luce-di-raffaello-all-ombra-di-caravaggio-visita-guidata-a-brera-italia-in-tour-5-ottobre.html,2025-12-22T15:48:52.426053+01:00,2025-05-10 00:00:00+02:00,,2025-05-10,0.0
Dalla luce di Raffaello all’ombra di Caravaggio: visita guidata a Brera,,2025-04-05T00:00:00+02:00,,Davanti ingresso Pinacoteca,"Via Brera, 28, Milano, Brera",Milan,milanotoday,https://www.milanotoday.it/eventi/dalla-luce-di-raffaello-all-ombra-di-caravaggio-visita-guidata-a-brera-italia-in-tour.html,2025-12-22T15:48:54.970007+01:00,2025-04-05 00:00:00+02:00,,2025-04-05,0.0
"Dandy Alighieri, spettacolo teatrale gratuito",,2025-09-25T00:00:00+02:00,,Slow Mill,"Via Volturno, 32, Milano, Isola",Milan,milanotoday,https://www.milanotoday.it/eventi/dandy-alighieri-spettacolo-teatrale-gratuito-filippo-capparella-e-giacomo-tamburini.html,2025-12-22T15:48:58.048672+01:00,2025-09-25 00:00:00+02:00,,2025-09-25,0.0
Danze folk polacche con i Chłopcy z nowoszyszek,,2025-10-18T00:00:00+02:00,,La Scighera,"Via Giuseppe Candiani, 131, Milano, Bovisa",Milan,milanotoday,https://www.milanotoday.it/eventi/danze-folk-polacche-con-i-ch-opcy-z-nowoszyszek-ch-opcy-z-nowoszyszek.html,2025-12-22T15:49:01.743106+01:00,2025-10-18 00:00:00+02:00,,2025-10-18,0.0
Danze folk polacche con i Hajda Banda,,2025-11-29T00:00:00+01:00,,La Scighera,"Via Giuseppe Candiani 131, Milano, Bovisa",Milan,milanotoday,https://www.milanotoday.it/eventi/danze-folk-polacche-con-i-hajda-banda-hajda-banda.html,2025-12-22T15:49:04.501809+01:00,2025-11-29 00:00:00+01:00,,2025-11-29,0.0
Danze folk polacche con i Kapela braci rejwów,,2025-09-20T00:00:00+02:00,,La Scighera,"Via Giuseppe Candiani, 131, Milano, Bovisa",Milan,milanotoday,https://www.milanotoday.it/eventi/danze-folk-polacche-con-i-kapela-braci-rejwow-kapela-braci-rejwow.html,2025-12-22T15:49:07.467689+01:00,2025-09-20 00:00:00+02:00,,2025-09-20,0.0
De-tales,,2025-05-30T00:00:00+02:00,,Almach Art Gallery,"Via Gaudenzio Ferrari, 3, Milano, Porta Ticinese",Milan,milanotoday,https://www.milanotoday.it/eventi/de-tales-giulia-frump-emma-vitti-marta-grimoldi-raffaele-sperandeo.html,2025-12-22T15:49:09.978852+01:00,2025-05-30 00:00:00+02:00,,2025-05-30,0.0
"Declout market: moda second hand e homemade, workshops e divertimento",,2025-10-25T00:00:00+02:00,,WAO,"Via Luigi Porro Lambertenghi, 7, Milano, Isola",Milan,milanotoday,https://www.milanotoday.it/eventi/declout-market-moda-second-hand-e-homemade-workshops-e-divertimento-sabato-25-ottobre-a-milano-declout.html,2025-12-22T15:49:12.322352+01:00,2025-10-25 00:00:00+02:00,,2025-10-25,0.0
"Deejay Ten 2025, torna la corsa non competitiva più famosa d'Italia: orari, percorsi, come iscriversi",Deejay Ten,2025-12-10T00:00:00+01:00,,Milano,"Piazzale Angelo Moratti, Milano, ",Milan,milanotoday,https://www.milanotoday.it/eventi/deejay-ten-2025-maratona-milano-biglietti-come-iscriversi.html,2025-12-22T15:49:14.848014+01:00,2025-12-10 00:00:00+01:00,,2025-12-10,0.0
